,cand_nm,economic_region,contb_receipt_dt_format,contb_receipt_amt
4077,"Romney, Mitt",Southeast,2011-10-20 00:00:00,-2980.89
4078,"Romney, Mitt",Southeast,2011-10-24 00:00:00,-2000.0
4079,"Romney, Mitt",Southeast,2011-10-25 00:00:00,-1928.0
4080,"Romney, Mitt",Southeast,2011-11-01 00:00:00,-250.0
4081,"Romney, Mitt",Southeast,2011-11-04 00:00:00,-465.0
4082,"Romney, Mitt",Southeast,2011-11-09 00:00:00,-40.0
4083,"Romney, Mitt",Southeast,2011-11-11 00:00:00,-298.0
4084,"Romney, Mitt",Southeast,2011-11-14 00:00:00,-545.0
4085,"Romney, Mitt",Southeast,2011-11-16 00:00:00,-4739.0
4086,"Romney, Mitt",Southeast,2011-11-21 00:00:00,-23150.0
4087,"Romney, Mitt",Southeast,2011-11-22 00:00:00,-2500.0
4088,"Romney, Mitt",Southeast,2011-11-28 00:00:00,-7600.0
4089,"Romney, Mitt",Southeast,2011-11-29 00:00:00,-2146.1
4090,"Romney, Mitt",Southeast,2011-12-01 00:00:00,-7600.0
4091,"Romney, Mitt",Southeast,2011-12-02 00:00:00,-4500.0
4092,"Romney, Mitt",Southeast,2011-12-05 00:00:00,-12500.0
4093,"Romney, Mitt",Southeast,2011-12-06 00:00:00,-5265.43
4094,"Romney, Mitt",Southeast,2011-12-08 00:00:00,-10000.0
4095,"Romney, Mitt",Southeast,2011-12-12 00:00:00,-9900.0
4096,"Romney, Mitt",Southeast,2011-12-13 00:00:00,-1500.0
4097,"Romney, Mitt",Southeast,2011-12-16 00:00:00,-3500.0
4098,"Romney, Mitt",Southeast,2011-12-19 00:00:00,-750.0
4099,"Romney, Mitt",Southeast,2011-12-21 00:00:00,-4375.0
4100,"Romney, Mitt",Southeast,2011-12-26 00:00:00,-250.0
4101,"Romney, Mitt",Southeast,2011-12-27 00:00:00,-623.53
4102,"Romney, Mitt",Southeast,2011-12-28 00:00:00,-7500.0
4103,"Romney, Mitt",Southeast,2011-12-30 00:00:00,-3398.0
4104,"Romney, Mitt",Southeast,2011-12-31 00:00:00,-5000.0
4105,"Romney, Mitt",Southeast,2012-01-03 00:00:00,-3650.0
4106,"Romney, Mitt",Southeast,2012-01-04 00:00:00,-6682.0
4107,"Romney, Mitt",Southeast,2012-01-05 00:00:00,-2500.0
4108,"Romney, Mitt",Southeast,2012-01-06 00:00:00,-1500.0
4109,"Romney, Mitt",Southeast,2012-01-09 00:00:00,-5150.24
4110,"Romney, Mitt",Southeast,2012-01-11 00:00:00,-4500.0
4111,"Romney, Mitt",Southeast,2012-01-12 00:00:00,-2605.0
4112,"Romney, Mitt",Southeast,2012-01-13 00:00:00,-500.0
4113,"Romney, Mitt",Southeast,2012-01-18 00:00:00,-8000.0
4114,"Romney, Mitt",Southeast,2012-01-19 00:00:00,-2500.0
4115,"Romney, Mitt",Southeast,2012-01-20 00:00:00,-18652.0
4116,"Romney, Mitt",Southeast,2012-01-23 00:00:00,-5000.0
4117,"Romney, Mitt",Southeast,2012-01-24 00:00:00,-2500.0
4118,"Romney, Mitt",Southeast,2012-01-25 00:00:00,-3500.0
4119,"Romney, Mitt",Southeast,2012-01-27 00:00:00,-1500.0
4120,"Romney, Mitt",Southeast,2012-01-30 00:00:00,-6000.0
4121,"Romney, Mitt",Southeast,2012-02-01 00:00:00,-2500.0
4122,"Romney, Mitt",Southeast,2012-02-03 00:00:00,-23424.24
4123,"Romney, Mitt",Southeast,2012-02-04 00:00:00,-2725.0
4124,"Romney, Mitt",Southeast,2012-02-06 00:00:00,-20150.0
4125,"Romney, Mitt",Southeast,2012-02-07 00:00:00,-1000.0
4126,"Romney, Mitt",Southeast,2012-02-09 00:00:00,-6000.0
4127,"Romney, Mitt",Southeast,2012-02-10 00:00:00,-1000.0
4128,"Romney, Mitt",Southeast,2012-02-13 00:00:00,-6000.0
4129,"Romney, Mitt",Southeast,2012-02-14 00:00:00,-7509.4400000000005
4130,"Romney, Mitt",Southeast,2012-02-16 00:00:00,-5000.0
4131,"Romney, Mitt",Southeast,2012-02-17 00:00:00,-16377.5
4132,"Romney, Mitt",Southeast,2012-02-18 00:00:00,-400.0
4133,"Romney, Mitt",Southeast,2012-02-20 00:00:00,-228.43
4134,"Romney, Mitt",Southeast,2012-02-21 00:00:00,-2693.24
4135,"Romney, Mitt",Southeast,2012-02-22 00:00:00,-2500.0
4136,"Romney, Mitt",Southeast,2012-02-23 00:00:00,-1396.83
4137,"Romney, Mitt",Southeast,2012-02-24 00:00:00,-20584.32
4138,"Romney, Mitt",Southeast,2012-02-27 00:00:00,-1000.0
4139,"Romney, Mitt",Southeast,2012-02-28 00:00:00,-6500.0
4140,"Romney, Mitt",Southeast,2012-02-29 00:00:00,-10245.0
4141,"Romney, Mitt",Southeast,2012-03-01 00:00:00,-10000.0
4142,"Romney, Mitt",Southeast,2012-03-02 00:00:00,-6189.0
4143,"Romney, Mitt",Southeast,2012-03-05 00:00:00,-1175.0
4144,"Romney, Mitt",Southeast,2012-03-06 00:00:00,-11750.0
4145,"Romney, Mitt",Southeast,2012-03-07 00:00:00,-5731.12
4146,"Romney, Mitt",Southeast,2012-03-08 00:00:00,-20.0
4147,"Romney, Mitt",Southeast,2012-03-09 00:00:00,-2745.0
4148,"Romney, Mitt",Southeast,2012-03-12 00:00:00,-500.0
4149,"Romney, Mitt",Southeast,2012-03-15 00:00:00,-10547.5
4150,"Romney, Mitt",Southeast,2012-03-16 00:00:00,-3000.0
4151,"Romney, Mitt",Southeast,2012-03-19 00:00:00,-7500.0
4152,"Romney, Mitt",Southeast,2012-03-20 00:00:00,-6750.0
4153,"Romney, Mitt",Southeast,2012-03-22 00:00:00,-2500.0
4154,"Romney, Mitt",Southeast,2012-03-23 00:00:00,-3800.0
4155,"Romney, Mitt",Southeast,2012-03-29 00:00:00,-25.0
4156,"Romney, Mitt",Southeast,2012-03-30 00:00:00,-308.9
4157,"Romney, Mitt",Southeast,2012-04-02 00:00:00,-31212.0
4158,"Romney, Mitt",Southeast,2012-04-03 00:00:00,-3500.0
4159,"Romney, Mitt",Southeast,2012-04-04 00:00:00,-100.0
4160,"Romney, Mitt",Southeast,2012-04-05 00:00:00,-12045.0
4161,"Romney, Mitt",Southeast,2012-04-07 00:00:00,-2000.0
4162,"Romney, Mitt",Southeast,2012-04-09 00:00:00,-3500.0
4163,"Romney, Mitt",Southeast,2012-04-10 00:00:00,-5000.0
4164,"Romney, Mitt",Southeast,2012-04-11 00:00:00,-3250.0
4165,"Romney, Mitt",Southeast,2012-04-13 00:00:00,-53391.12
4166,"Romney, Mitt",Southeast,2012-04-16 00:00:00,-6000.0
4167,"Romney, Mitt",Southeast,2012-04-18 00:00:00,-620.5
4168,"Romney, Mitt",Southeast,2012-04-19 00:00:00,-2450.0
4169,"Romney, Mitt",Southeast,2012-04-20 00:00:00,-21045.0
4170,"Romney, Mitt",Southeast,2012-04-23 00:00:00,-500.0
4171,"Romney, Mitt",Southeast,2012-04-24 00:00:00,-35979.0
4172,"Romney, Mitt",Southeast,2012-04-25 00:00:00,-5091.0
4173,"Romney, Mitt",Southeast,2012-04-26 00:00:00,-18500.0
4174,"Romney, Mitt",Southeast,2012-04-27 00:00:00,-250.0
4175,"Romney, Mitt",Southeast,2012-04-30 00:00:00,-2637.25
4176,"Romney, Mitt",Southeast,2012-05-01 00:00:00,-8310.0
4177,"Romney, Mitt",Southeast,2012-05-02 00:00:00,-4500.0
4178,"Romney, Mitt",Southeast,2012-05-03 00:00:00,-2500.0
4179,"Romney, Mitt",Southeast,2012-05-07 00:00:00,-46413.0
4180,"Romney, Mitt",Southeast,2012-05-08 00:00:00,-4000.0
4181,"Romney, Mitt",Southeast,2012-05-09 00:00:00,-5025.0
4182,"Romney, Mitt",Southeast,2012-05-10 00:00:00,-16417.0
4183,"Romney, Mitt",Southeast,2012-05-11 00:00:00,-22900.0
4184,"Romney, Mitt",Southeast,2012-05-12 00:00:00,-2750.0
4185,"Romney, Mitt",Southeast,2012-05-13 00:00:00,-2500.0
4186,"Romney, Mitt",Southeast,2012-05-14 00:00:00,-37509.119999999995
4187,"Romney, Mitt",Southeast,2012-05-15 00:00:00,-23600.0
4188,"Romney, Mitt",Southeast,2012-05-16 00:00:00,-4850.0
4189,"Romney, Mitt",Southeast,2012-05-17 00:00:00,-7822.0
4190,"Romney, Mitt",Southeast,2012-05-18 00:00:00,-74326.0
4191,"Romney, Mitt",Southeast,2012-05-19 00:00:00,-1060.0
4192,"Romney, Mitt",Southeast,2012-05-20 00:00:00,-160.0
4193,"Romney, Mitt",Southeast,2012-05-21 00:00:00,-73131.0
4194,"Romney, Mitt",Southeast,2012-05-22 00:00:00,-43185.0
4195,"Romney, Mitt",Southeast,2012-05-24 00:00:00,-35749.240000000005
4196,"Romney, Mitt",Southeast,2012-05-25 00:00:00,-3289.0
4197,"Romney, Mitt",Southeast,2012-05-26 00:00:00,-3250.0
4198,"Romney, Mitt",Southeast,2012-05-29 00:00:00,-5100.0
4199,"Romney, Mitt",Southeast,2012-05-30 00:00:00,-5350.0
4200,"Romney, Mitt",Southeast,2012-05-31 00:00:00,-30768.07
4201,"Romney, Mitt",Southeast,2012-06-01 00:00:00,-11950.0
4202,"Romney, Mitt",Southeast,2012-06-02 00:00:00,-2500.0
4203,"Romney, Mitt",Southeast,2012-06-03 00:00:00,-5100.0
4204,"Romney, Mitt",Southeast,2012-06-04 00:00:00,-25000.0
4205,"Romney, Mitt",Southeast,2012-06-06 00:00:00,-39600.0
4206,"Romney, Mitt",Southeast,2012-06-07 00:00:00,-3350.0
4207,"Romney, Mitt",Southeast,2012-06-08 00:00:00,-1500.0
4208,"Romney, Mitt",Southeast,2012-06-11 00:00:00,-12100.0
4209,"Romney, Mitt",Southeast,2012-06-12 00:00:00,-8894.0
4210,"Romney, Mitt",Southeast,2012-06-13 00:00:00,-14300.0
4211,"Romney, Mitt",Southeast,2012-06-14 00:00:00,-3500.0
4212,"Romney, Mitt",Southeast,2012-06-15 00:00:00,-5270.04
4213,"Romney, Mitt",Southeast,2012-06-18 00:00:00,-11194.0
4214,"Romney, Mitt",Southeast,2012-06-19 00:00:00,-8865.0
4215,"Romney, Mitt",Southeast,2012-06-20 00:00:00,-4000.0
4216,"Romney, Mitt",Southeast,2012-06-21 00:00:00,-6251.0
4217,"Romney, Mitt",Southeast,2012-06-22 00:00:00,-34121.0
4218,"Romney, Mitt",Southeast,2012-06-25 00:00:00,-60805.0
4219,"Romney, Mitt",Southeast,2012-06-26 00:00:00,-6175.0
4220,"Romney, Mitt",Southeast,2012-06-27 00:00:00,-950.0
4221,"Romney, Mitt",Southeast,2012-06-28 00:00:00,-2818.0
4222,"Romney, Mitt",Southeast,2012-06-29 00:00:00,-13447.58
4223,"Romney, Mitt",Southeast,2012-06-30 00:00:00,-97755.23999999999
4224,"Romney, Mitt",Southeast,2012-07-02 00:00:00,-13250.0
4225,"Romney, Mitt",Southeast,2012-07-03 00:00:00,-3142.0
4226,"Romney, Mitt",Southeast,2012-07-04 00:00:00,-5577.0
4227,"Romney, Mitt",Southeast,2012-07-05 00:00:00,-21120.0
4228,"Romney, Mitt",Southeast,2012-07-06 00:00:00,-24634.54
4229,"Romney, Mitt",Southeast,2012-07-08 00:00:00,-2500.0
4230,"Romney, Mitt",Southeast,2012-07-10 00:00:00,-7250.0
4231,"Romney, Mitt",Southeast,2012-07-11 00:00:00,-8450.0
4232,"Romney, Mitt",Southeast,2012-07-12 00:00:00,-5850.0
4233,"Romney, Mitt",Southeast,2012-07-13 00:00:00,-2000.0
4234,"Romney, Mitt",Southeast,2012-07-14 00:00:00,-2000.0
4235,"Romney, Mitt",Southeast,2012-07-15 00:00:00,-100.0
4236,"Romney, Mitt",Southeast,2012-07-16 00:00:00,-10750.0
4237,"Romney, Mitt",Southeast,2012-07-17 00:00:00,-109869.23999999999
4238,"Romney, Mitt",Southeast,2012-07-18 00:00:00,-25520.0
4239,"Romney, Mitt",Southeast,2012-07-19 00:00:00,-39040.0
4240,"Romney, Mitt",Southeast,2012-07-20 00:00:00,-10582.0
4241,"Romney, Mitt",Southeast,2012-07-21 00:00:00,-2500.0
4242,"Romney, Mitt",Southeast,2012-07-23 00:00:00,-14250.0
4243,"Romney, Mitt",Southeast,2012-07-24 00:00:00,-62599.0
4244,"Romney, Mitt",Southeast,2012-07-25 00:00:00,-19138.0
4245,"Romney, Mitt",Southeast,2012-07-26 00:00:00,-10875.0
4246,"Romney, Mitt",Southeast,2012-07-27 00:00:00,-1000.0
4247,"Romney, Mitt",Southeast,2012-07-29 00:00:00,-500.0
4248,"Romney, Mitt",Southeast,2012-07-30 00:00:00,-55638.0
4249,"Romney, Mitt",Southeast,2012-07-31 00:00:00,-352255.0
4250,"Romney, Mitt",Southeast,2012-08-01 00:00:00,-1085.0
4251,"Romney, Mitt",Southeast,2012-08-02 00:00:00,-400.0
4252,"Romney, Mitt",Southeast,2012-08-03 00:00:00,-2500.0
4253,"Romney, Mitt",Southeast,2012-08-04 00:00:00,-1000.0
4254,"Romney, Mitt",Southeast,2012-08-05 00:00:00,-3500.0
4255,"Romney, Mitt",Southeast,2012-08-06 00:00:00,-8000.0
4256,"Romney, Mitt",Southeast,2012-08-07 00:00:00,-5000.0
4257,"Romney, Mitt",Southeast,2012-08-08 00:00:00,-7500.0
4258,"Romney, Mitt",Southeast,2012-08-10 00:00:00,-2500.0
4259,"Romney, Mitt",Southeast,2012-08-11 00:00:00,-4423.0
4260,"Romney, Mitt",Southeast,2012-08-12 00:00:00,-190.0
4261,"Romney, Mitt",Southeast,2012-08-13 00:00:00,-6179.0
4262,"Romney, Mitt",Southeast,2012-08-14 00:00:00,-4150.0
4263,"Romney, Mitt",Southeast,2012-08-15 00:00:00,-65532.5
4264,"Romney, Mitt",Southeast,2012-08-16 00:00:00,-29155.8
4265,"Romney, Mitt",Southeast,2012-08-17 00:00:00,-11681.0
4266,"Romney, Mitt",Southeast,2012-08-19 00:00:00,-10.0
4267,"Romney, Mitt",Southeast,2012-08-20 00:00:00,-41820.0
4268,"Romney, Mitt",Southeast,2012-08-21 00:00:00,-15728.76
4269,"Romney, Mitt",Southeast,2012-08-22 00:00:00,-25235.0
4270,"Romney, Mitt",Southeast,2012-08-23 00:00:00,-9366.0
4271,"Romney, Mitt",Southeast,2012-08-24 00:00:00,-54771.5
4272,"Romney, Mitt",Southeast,2012-08-25 00:00:00,-270.0
4273,"Romney, Mitt",Southeast,2012-08-26 00:00:00,-618.2
4274,"Romney, Mitt",Southeast,2012-08-27 00:00:00,-10225.0
4275,"Romney, Mitt",Southeast,2012-08-28 00:00:00,-43695.0
4276,"Romney, Mitt",Southeast,2012-08-29 00:00:00,-2299.9700000000003
4277,"Romney, Mitt",Southeast,2012-08-30 00:00:00,-2892.12
4278,"Romney, Mitt",Southeast,2012-08-31 00:00:00,-5490.0
4279,"Romney, Mitt",Southeast,2012-09-01 00:00:00,-5610.0
4280,"Romney, Mitt",Southeast,2012-09-03 00:00:00,-3639.67
4281,"Romney, Mitt",Southeast,2012-09-04 00:00:00,-1750.0
4282,"Romney, Mitt",Southeast,2012-09-05 00:00:00,-24121.24
4283,"Romney, Mitt",Southeast,2012-09-06 00:00:00,-8025.0
4284,"Romney, Mitt",Southeast,2012-09-07 00:00:00,-12795.0
4285,"Romney, Mitt",Southeast,2012-09-09 00:00:00,-3460.0
4286,"Romney, Mitt",Southeast,2012-09-10 00:00:00,-17650.0
4287,"Romney, Mitt",Southeast,2012-09-11 00:00:00,-16525.0
4288,"Romney, Mitt",Southeast,2012-09-12 00:00:00,-21252.0
4289,"Romney, Mitt",Southeast,2012-09-13 00:00:00,-10940.0
4290,"Romney, Mitt",Southeast,2012-09-14 00:00:00,-4017.8
4291,"Romney, Mitt",Southeast,2012-09-15 00:00:00,-15.0
4292,"Romney, Mitt",Southeast,2012-09-16 00:00:00,-2515.0
4293,"Romney, Mitt",Southeast,2012-09-17 00:00:00,-10635.0
4294,"Romney, Mitt",Southeast,2012-09-18 00:00:00,-25.0
4295,"Romney, Mitt",Southeast,2012-09-19 00:00:00,-2450.95
4296,"Romney, Mitt",Southeast,2012-09-20 00:00:00,-11672.0
4297,"Romney, Mitt",Southeast,2012-09-21 00:00:00,-3000.0
4298,"Romney, Mitt",Southeast,2012-09-23 00:00:00,-3.0
4299,"Romney, Mitt",Southeast,2012-09-24 00:00:00,-42104.12
4300,"Romney, Mitt",Southeast,2012-09-25 00:00:00,-8983.0
4301,"Romney, Mitt",Southeast,2012-09-26 00:00:00,-21824.0
4302,"Romney, Mitt",Southeast,2012-09-27 00:00:00,-455.73
4303,"Romney, Mitt",Southeast,2012-09-28 00:00:00,-6380.0
4304,"Romney, Mitt",Southeast,2012-09-29 00:00:00,-7190.0
4305,"Romney, Mitt",Southeast,2012-09-30 00:00:00,-11000.0
4306,"Romney, Mitt",Southeast,2012-10-01 00:00:00,-4000.0
4307,"Romney, Mitt",Southeast,2012-10-02 00:00:00,-11800.0
4308,"Romney, Mitt",Southeast,2012-10-03 00:00:00,-22625.0
4309,"Romney, Mitt",Southeast,2012-10-04 00:00:00,-19302.5
4310,"Romney, Mitt",Southeast,2012-10-05 00:00:00,-12503.0
4311,"Romney, Mitt",Southeast,2012-10-06 00:00:00,-1000.0
4312,"Romney, Mitt",Southeast,2012-10-07 00:00:00,-2600.0
4313,"Romney, Mitt",Southeast,2012-10-08 00:00:00,-28790.0
4314,"Romney, Mitt",Southeast,2012-10-09 00:00:00,-22500.0
4315,"Romney, Mitt",Southeast,2012-10-10 00:00:00,-9500.0
4316,"Romney, Mitt",Southeast,2012-10-11 00:00:00,-14360.0
4317,"Romney, Mitt",Southeast,2012-10-12 00:00:00,-225.0
4318,"Romney, Mitt",Southeast,2012-10-14 00:00:00,-12500.0
4319,"Romney, Mitt",Southeast,2012-10-15 00:00:00,-9697.5
4320,"Romney, Mitt",Southeast,2012-10-16 00:00:00,-8956.75
4321,"Romney, Mitt",Southeast,2012-10-17 00:00:00,-11000.0
4322,"Romney, Mitt",Southeast,2012-10-18 00:00:00,-14500.0
4323,"Romney, Mitt",Southeast,2012-10-19 00:00:00,-2806.99
4324,"Romney, Mitt",Southeast,2012-10-20 00:00:00,-5500.0
4325,"Romney, Mitt",Southeast,2012-10-21 00:00:00,-200.0
4326,"Romney, Mitt",Southeast,2012-10-22 00:00:00,-14850.0
4327,"Romney, Mitt",Southeast,2012-10-23 00:00:00,-11575.0
4328,"Romney, Mitt",Southeast,2012-10-24 00:00:00,-13700.0
4329,"Romney, Mitt",Southeast,2012-10-25 00:00:00,-14165.0
4330,"Romney, Mitt",Southeast,2012-10-26 00:00:00,-13624.0
4331,"Romney, Mitt",Southeast,2012-10-27 00:00:00,-34345.0
4332,"Romney, Mitt",Southeast,2012-10-29 00:00:00,-11501.0
4333,"Romney, Mitt",Southeast,2012-10-30 00:00:00,-82159.82
4334,"Romney, Mitt",Southeast,2012-10-31 00:00:00,-3757.7200000000003
4335,"Romney, Mitt",Southeast,2012-11-01 00:00:00,-4501.0
4336,"Romney, Mitt",Southeast,2012-11-02 00:00:00,-3667.0
4337,"Romney, Mitt",Southeast,2012-11-03 00:00:00,-72635.0
4338,"Romney, Mitt",Southeast,2012-11-04 00:00:00,-2600.0
4339,"Romney, Mitt",Southeast,2012-11-05 00:00:00,-11315.0
4340,"Romney, Mitt",Southeast,2012-11-06 00:00:00,-7500.0
4341,"Romney, Mitt",Southeast,2012-11-07 00:00:00,-5000.0
4342,"Romney, Mitt",Southeast,2012-11-08 00:00:00,-100.0
4343,"Romney, Mitt",Southeast,2012-11-09 00:00:00,-1000.0
4344,"Romney, Mitt",Southeast,2012-11-13 00:00:00,-28850.0
4345,"Romney, Mitt",Southeast,2012-11-16 00:00:00,-2500.0
4346,"Romney, Mitt",Southeast,2012-11-19 00:00:00,-60673.0
4347,"Romney, Mitt",Southeast,2012-11-20 00:00:00,-1300.96
4348,"Romney, Mitt",Southeast,2012-11-27 00:00:00,-1205.0
4349,"Romney, Mitt",Southeast,2012-11-28 00:00:00,-3325.0
4350,"Romney, Mitt",Southeast,2012-11-29 00:00:00,-2100.0
4351,"Romney, Mitt",Southeast,2012-11-30 00:00:00,-18010.0
4352,"Romney, Mitt",Southeast,2012-12-01 00:00:00,-3750.0
4353,"Romney, Mitt",Southeast,2012-12-02 00:00:00,-1000.0
4354,"Romney, Mitt",Southeast,2012-12-03 00:00:00,-1000.0
4355,"Romney, Mitt",Southeast,2012-12-04 00:00:00,-6135.0
4356,"Romney, Mitt",Southeast,2012-12-05 00:00:00,-5253.0
4357,"Romney, Mitt",Southeast,2012-12-06 00:00:00,-1050.0
4358,"Romney, Mitt",Southeast,2012-12-07 00:00:00,-250.0
4359,"Romney, Mitt",Southeast,2012-12-11 00:00:00,-290.0
4360,"Romney, Mitt",Southeast,2012-12-12 00:00:00,-1250.0
4361,"Romney, Mitt",Southeast,2012-12-13 00:00:00,-79630.0
4362,"Romney, Mitt",Southeast,2012-12-14 00:00:00,-200.0
4363,"Romney, Mitt",Southeast,2012-12-21 00:00:00,-5.0
4364,"Romney, Mitt",Southeast,2012-12-22 00:00:00,-50.0
4365,"Romney, Mitt",Southeast,2012-12-31 00:00:00,-62725.0
4366,"Romney, Mitt",Southwest,2011-05-06 00:00:00,-2500.0
4367,"Romney, Mitt",Southwest,2011-05-17 00:00:00,-2500.0
4368,"Romney, Mitt",Southwest,2011-05-23 00:00:00,-5000.0
4369,"Romney, Mitt",Southwest,2011-05-24 00:00:00,-2500.0
4370,"Romney, Mitt",Southwest,2011-05-25 00:00:00,-2500.0
4371,"Romney, Mitt",Southwest,2011-05-27 00:00:00,-2000.0
4372,"Romney, Mitt",Southwest,2011-06-13 00:00:00,-2500.0
4373,"Romney, Mitt",Southwest,2011-06-14 00:00:00,-1100.0
4374,"Romney, Mitt",Southwest,2011-06-22 00:00:00,-2500.0
4375,"Romney, Mitt",Southwest,2011-06-23 00:00:00,-2500.0
4376,"Romney, Mitt",Southwest,2011-07-06 00:00:00,-2600.0
4377,"Romney, Mitt",Southwest,2011-07-07 00:00:00,-2500.0
4378,"Romney, Mitt",Southwest,2011-07-08 00:00:00,-2500.0
4379,"Romney, Mitt",Southwest,2011-07-15 00:00:00,-2755.0
4380,"Romney, Mitt",Southwest,2011-07-19 00:00:00,-5000.0
4381,"Romney, Mitt",Southwest,2011-07-26 00:00:00,-45.0
4382,"Romney, Mitt",Southwest,2011-08-02 00:00:00,-5000.0
4383,"Romney, Mitt",Southwest,2011-08-17 00:00:00,-173.15
4384,"Romney, Mitt",Southwest,2011-08-23 00:00:00,-2500.0
4385,"Romney, Mitt",Southwest,2011-09-06 00:00:00,-3500.0
4386,"Romney, Mitt",Southwest,2011-09-16 00:00:00,-3325.0
4387,"Romney, Mitt",Southwest,2011-09-19 00:00:00,-500.0
4388,"Romney, Mitt",Southwest,2011-09-21 00:00:00,-3500.0
4389,"Romney, Mitt",Southwest,2011-10-01 00:00:00,-2500.0
4390,"Romney, Mitt",Southwest,2011-10-05 00:00:00,-250.0
4391,"Romney, Mitt",Southwest,2011-10-13 00:00:00,-1375.0
4392,"Romney, Mitt",Southwest,2011-10-25 00:00:00,-1500.0
4393,"Romney, Mitt",Southwest,2011-11-01 00:00:00,-505.0
4394,"Romney, Mitt",Southwest,2011-11-02 00:00:00,-750.0
4395,"Romney, Mitt",Southwest,2011-11-04 00:00:00,-70.0
4396,"Romney, Mitt",Southwest,2011-11-08 00:00:00,-2500.0
4397,"Romney, Mitt",Southwest,2011-11-14 00:00:00,-500.0
4398,"Romney, Mitt",Southwest,2011-11-15 00:00:00,-2500.0
4399,"Romney, Mitt",Southwest,2011-11-16 00:00:00,-10000.0
4400,"Romney, Mitt",Southwest,2011-11-21 00:00:00,-5000.0
4401,"Romney, Mitt",Southwest,2011-11-29 00:00:00,-5000.0
4402,"Romney, Mitt",Southwest,2011-11-30 00:00:00,-2500.0
4403,"Romney, Mitt",Southwest,2011-12-01 00:00:00,-500.0
4404,"Romney, Mitt",Southwest,2011-12-06 00:00:00,-3092.0
4405,"Romney, Mitt",Southwest,2011-12-12 00:00:00,-4643.0
4406,"Romney, Mitt",Southwest,2011-12-14 00:00:00,-2500.0
4407,"Romney, Mitt",Southwest,2011-12-16 00:00:00,-7673.0
4408,"Romney, Mitt",Southwest,2011-12-19 00:00:00,-2105.0
4409,"Romney, Mitt",Southwest,2011-12-21 00:00:00,-2900.0
4410,"Romney, Mitt",Southwest,2011-12-22 00:00:00,-100.0
4411,"Romney, Mitt",Southwest,2011-12-27 00:00:00,-679.26
4412,"Romney, Mitt",Southwest,2012-01-04 00:00:00,-3500.0
4413,"Romney, Mitt",Southwest,2012-01-09 00:00:00,-2650.0
4414,"Romney, Mitt",Southwest,2012-01-10 00:00:00,-1000.0
4415,"Romney, Mitt",Southwest,2012-01-12 00:00:00,-506.36
4416,"Romney, Mitt",Southwest,2012-01-15 00:00:00,-1500.0
4417,"Romney, Mitt",Southwest,2012-01-17 00:00:00,-2500.0
4418,"Romney, Mitt",Southwest,2012-01-21 00:00:00,-2250.0
4419,"Romney, Mitt",Southwest,2012-01-23 00:00:00,-140.0
4420,"Romney, Mitt",Southwest,2012-01-26 00:00:00,-100.0
4421,"Romney, Mitt",Southwest,2012-02-03 00:00:00,-7000.0
4422,"Romney, Mitt",Southwest,2012-02-06 00:00:00,-350.0
4423,"Romney, Mitt",Southwest,2012-02-09 00:00:00,-1000.0
4424,"Romney, Mitt",Southwest,2012-02-11 00:00:00,-175.0
4425,"Romney, Mitt",Southwest,2012-02-13 00:00:00,-2500.0
4426,"Romney, Mitt",Southwest,2012-02-17 00:00:00,-800.0
4427,"Romney, Mitt",Southwest,2012-02-24 00:00:00,-3110.0
4428,"Romney, Mitt",Southwest,2012-03-01 00:00:00,-9000.0
4429,"Romney, Mitt",Southwest,2012-03-02 00:00:00,-5033.12
4430,"Romney, Mitt",Southwest,2012-03-06 00:00:00,-2175.0
4431,"Romney, Mitt",Southwest,2012-03-07 00:00:00,-2629.12
4432,"Romney, Mitt",Southwest,2012-03-14 00:00:00,-2500.0
4433,"Romney, Mitt",Southwest,2012-03-15 00:00:00,-750.0
4434,"Romney, Mitt",Southwest,2012-03-16 00:00:00,-100.0
4435,"Romney, Mitt",Southwest,2012-03-22 00:00:00,-4655.0
4436,"Romney, Mitt",Southwest,2012-03-27 00:00:00,-500.0
4437,"Romney, Mitt",Southwest,2012-03-28 00:00:00,-250.0
4438,"Romney, Mitt",Southwest,2012-04-02 00:00:00,-12650.0
4439,"Romney, Mitt",Southwest,2012-04-03 00:00:00,-31000.0
4440,"Romney, Mitt",Southwest,2012-04-05 00:00:00,-6250.0
4441,"Romney, Mitt",Southwest,2012-04-06 00:00:00,-6000.0
4442,"Romney, Mitt",Southwest,2012-04-10 00:00:00,-2500.0
4443,"Romney, Mitt",Southwest,2012-04-11 00:00:00,-250.0
4444,"Romney, Mitt",Southwest,2012-04-13 00:00:00,-30540.36
4445,"Romney, Mitt",Southwest,2012-04-18 00:00:00,-100.0
4446,"Romney, Mitt",Southwest,2012-04-20 00:00:00,-4241.0
4447,"Romney, Mitt",Southwest,2012-04-24 00:00:00,-26146.0
4448,"Romney, Mitt",Southwest,2012-04-25 00:00:00,-5000.0
4449,"Romney, Mitt",Southwest,2012-04-26 00:00:00,-5200.6
4450,"Romney, Mitt",Southwest,2012-04-27 00:00:00,-250.0
4451,"Romney, Mitt",Southwest,2012-04-28 00:00:00,-500.0
4452,"Romney, Mitt",Southwest,2012-04-29 00:00:00,-1500.0
4453,"Romney, Mitt",Southwest,2012-05-01 00:00:00,-600.0
4454,"Romney, Mitt",Southwest,2012-05-02 00:00:00,-10000.0
