"SubjectAssgn","GenID","ExpAssgn","Language","Training","TrainType","Sex","Instrument","InstYears","InstPlay","EarTrain","EarTrainYear","Vowel","VowelHeight","VowelPosition","F1","F2","F3","F1.F2","F1.F3","F2.F3","BarkF2.F1","BarkF3.F1","BarkF3.F2","Item","ItemType","SCGDiff","logSCGDiff","RT","RespNum","RespNum2","absRT","logAbsRT","ItemPair"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-933.05,0,0,933.05,2.969904917,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-728.68,0,0,728.68,2.86253685,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-544.46,0,0,544.46,2.735965979,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-666.35,0,0,666.35,2.823702402,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-766.73,0,0,766.73,2.884642456,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-505.11,0,0,505.11,2.703385967,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-621.48,0,0,621.48,2.793427157,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-296.23,0,0,296.23,2.471629039,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-833.36,0,0,833.36,2.920832651,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-531.99,0,0,531.99,2.725903469,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-452.86,0,0,452.86,2.655963962,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-522.55,0,0,522.55,2.718127852,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-411.93,0,0,411.93,2.614823422,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-519.56,0,0,519.56,2.715635708,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-488.47,0,0,488.47,2.688837896,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-492,0,0,492,2.691965103,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-446.98,0,0,446.98,2.650288091,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-531.89,0,0,531.89,2.725821825,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-707.63,0,0,707.63,2.849806237,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-2-square","diff",-7.153291324,6.46e-05,-912.88,0,0,912.88,2.960413692,"2-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,842.6,1,100,842.6,2.925621455,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-675.11,0,0,675.11,2.829374541,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-667.51,0,0,667.51,2.824457776,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-603.44,0,0,603.44,2.780634095,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-620.16,0,0,620.16,2.792503751,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-491.15,0,0,491.15,2.691214148,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,698.83,1,100,698.83,2.84437154,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-2000,0,0,2000,3.301029996,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-628.03,0,0,628.03,2.79798039,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-841.84,0,0,841.84,2.925229557,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-309.74,0,0,309.74,2.490997294,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-612.3,0,0,612.3,2.786964259,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-904.45,0,0,904.45,2.956384563,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-739.82,0,0,739.82,2.869126068,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-837.64,0,0,837.64,2.923057408,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-521.15,0,0,521.15,2.716962742,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-476.7,0,0,476.7,2.678245152,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-523.31,0,0,523.31,2.718759034,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-700.78,0,0,700.78,2.845581699,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-2","diff",3.062652271,0.00331549,-510.95,0,0,510.95,2.708378403,"4-2"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,546.39,1,100,546.39,2.737502742,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,725.93,1,100,725.93,2.860894745,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,400.1,1,100,400.1,2.602168551,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,794.47,1,100,794.47,2.900077502,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,798.84,1,100,798.84,2.902459803,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,466.68,1,100,466.68,2.669019189,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,416.47,1,100,416.47,2.619583723,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,512.13,1,100,512.13,2.709380217,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,496.65,1,100,496.65,2.69605044,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,1032.32,1,100,1032.32,3.013814341,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,971.18,1,100,971.18,2.98729973,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,778.62,1,100,778.62,2.891325555,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,448.05,1,100,448.05,2.651326482,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,559.03,1,100,559.03,2.747435115,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,444.47,1,100,444.47,2.647842453,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,1940.29,1,100,1940.29,3.287866645,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,432.8,1,100,432.8,2.636287252,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,541.82,1,100,541.82,2.733855032,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,511.6,1,100,511.6,2.708930536,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-4","same",0,0,434.15,1,100,434.15,2.637639805,"4-4"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-946.66,0,0,946.66,2.976194027,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-673.52,0,0,673.52,2.828350497,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-628.7,0,0,628.7,2.79844346,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-723.57,0,0,723.57,2.859480552,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-746.51,0,0,746.51,2.87303563,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-1786.33,0,0,1786.33,3.251961692,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-666.35,0,0,666.35,2.823702402,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-573.55,0,0,573.55,2.758571284,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-767.62,0,0,767.62,2.885146282,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-598.84,0,0,598.84,2.777310802,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-562.73,0,0,562.73,2.750300069,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-417.45,0,0,417.45,2.620604465,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-950.98,0,0,950.98,2.978171383,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-707.06,0,0,707.06,2.849456269,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-637.87,0,0,637.87,2.804732177,"4-square"
"a-u-subject-4","Subject4-subj8","a-u","english","yes","formal","female","piano-flute","4--2","no","no","n/a","a","low","back",768,1333,2522,0.576,0.305,0.529,3.306,7.539,4.233,"a-4-square","diff",-4.090639052,0.003380043,-652.36,0,0,652.36,2.814487324,"4-square"
